SubID,Group,ProbeNo,Block,State,Distraction,Intention,Vigilance,Miss,FA,HitRT
A052,A,1,1,4,NaN,2,2,0,0,0.438609494103326
A052,A,2,1,2,2,3,2,0,1,0.36716800265842
A052,A,3,1,1,NaN,2,2,0,0.5,0.41236134370168
A052,A,4,1,2,3,3,3,0,0,0.436139345169067
A052,A,5,1,1,NaN,2,2,0,0.5,0.439319650332133
A052,A,6,1,2,3,2,2,0,0.5,0.372740480634901
A052,A,7,1,1,NaN,1,2,0,0,0.446000019709269
A052,A,8,1,2,3,3,2,0,0,0.393946263525221
A052,A,9,1,1,NaN,2,2,0,0,0.478780521286858
A052,A,10,1,1,NaN,2,3,0,0,0.355625783695894
A052,A,1,2,2,3,3,3,0,0.5,0.378353609758265
A052,A,2,2,2,3,2,3,0,1,0.402182565795051
A052,A,3,2,1,NaN,1,3,0,0.5,0.374696771303813
A052,A,4,2,1,NaN,2,2,0,0,0.37062324417962
A052,A,5,2,2,3,3,3,0,0,0.393192094915053
A052,A,6,2,2,2,2,3,0,0.5,0.430581490198771
A052,A,7,2,2,2,3,3,0,0.5,0.347396029366387
A052,A,8,2,2,2,2,3,0,0,0.366978242993355
A052,A,9,2,2,2,2,3,0,0.5,0.396336457308601
A052,A,10,2,2,2,3,3,0.0555555555555556,1,0.497944891452789
A052,A,1,3,2,3,3,3,0.0555555555555556,0.5,0.379076497895377
A052,A,2,3,2,3,2,3,0,1,0.392384150448967
A052,A,3,3,1,NaN,2,3,0,1,0.353327226638794
A052,A,4,3,2,3,3,3,0.0555555555555556,1,0.375646382570267
A052,A,5,3,4,NaN,2,3,0.0555555555555556,1,0.418025914360495
A052,A,6,3,3,NaN,3,3,0.0555555555555556,0.5,0.432491078096278
A052,A,7,3,1,NaN,2,3,0,0.5,0.459301855829027
A052,A,8,3,4,NaN,2,3,0,0.5,0.446984503004286
A052,A,9,3,2,3,3,3,0.0555555555555556,0.5,0.367627739906311
A052,A,10,3,2,3,3,3,0.166666666666667,1,0.438702170054118
A052,A,1,4,2,2,3,3,0,0,0.413078374332852
A052,A,2,4,1,NaN,2,3,0.0555555555555556,0,0.373185157775879
A052,A,3,4,4,NaN,2,4,0,0.5,0.505158106486003
A052,A,4,4,1,NaN,2,2,0.111111111111111,1,0.367955476045609
A052,A,5,4,2,3,2,3,0,0.5,0.347742403254789
A052,A,6,4,1,NaN,2,3,0,0,0.355742767453194
A052,A,7,4,2,2,2,3,0.0555555555555556,0.5,0.38702252331902
A052,A,8,4,3,NaN,3,4,0,0.5,0.43574947781033
A052,A,9,4,3,NaN,3,3,0,1,0.367451681810267
A052,A,10,4,3,NaN,3,3,0,0.5,0.423550456762314
